date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:48	351/351	---M--	200	added ('OK')	application/javascript	etag:%2215f-5bc03a4c745c0%22	http://localhost/radars/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/reach/localhost/radars/wp-includes/js/zxcvbn-async.min5152.js	(from http://localhost/radars/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fradars)
14:41:49	5440/5440	---M--	200	added ('OK')	application/javascript	etag:%221540-5c344ade1c480%22	http://localhost/radars/wp-includes/js/dist/hooks.min.js?ver=a7edae857aab69d69fa10d5aef23a5de	C:/My%20Web%20Sites/reach/localhost/radars/wp-includes/js/dist/hooks.mine16b.js	(from http://localhost/radars/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fradars)
14:41:50	25449/25449	---M--	200	added ('OK')	image/png	etag:%226369-5d6179b6c4616%22	http://localhost/radars/wp-content/uploads/2020/06/04@2x-1-768x95.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/04@2x-1-768x95.png	(from http://localhost/radars/contact/)
14:41:50	1123/1123	---M--	200	added ('OK')	application/javascript	etag:%22463-5b97c601ab6c0%22	http://localhost/radars/wp-admin/js/password-strength-meter.min.js?ver=5.8.3	C:/My%20Web%20Sites/reach/localhost/radars/wp-admin/js/password-strength-meter.minc8d8.js	(from http://localhost/radars/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fradars)
14:41:50	9866/9866	---M--	200	added ('OK')	application/javascript	etag:%22268a-5c344ade1c480%22	http://localhost/radars/wp-includes/js/dist/i18n.min.js?ver=5f1269854226b4dd90450db411a12b79	C:/My%20Web%20Sites/reach/localhost/radars/wp-includes/js/dist/i18n.min71a7.js	(from http://localhost/radars/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fradars)
14:41:51	6080/6080	---M--	200	added ('OK')	application/javascript	etag:%2217c0-5bdd4388c79c0%22	http://localhost/radars/wp-admin/js/user-profile.min.js?ver=5.8.3	C:/My%20Web%20Sites/reach/localhost/radars/wp-admin/js/user-profile.minc8d8.js	(from http://localhost/radars/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fradars)
14:41:52	964/964	---M--	200	added ('OK')	application/rss+xml	etag:%2225eeb317f66a1ff9de2344440c1c915c%22	http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/feed/	C:/My%20Web%20Sites/reach/localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/feed/index.html	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:41:52	8253/8253	---M--	200	added ('OK')	text/css	etag:%22203d-5d61799df496e%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6179.css?ver=1641708710	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-6179a00a.css	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:41:54	2006055/2006055	---M--	200	added ('OK')	image/png	etag:%221e9c27-5d617ab29b765%22	http://localhost/radars/wp-content/uploads/2020/06/61-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/61-1200x780.png	(from http://localhost/radars/category/sports/)
14:41:56	2720/2720	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:11:54%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fdaily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embeda82e.json	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:41:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:11:56%20GMT	http://localhost/radars/?p=6179	C:/My%20Web%20Sites/reach/localhost/radars/indexe837.html	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:41:57	2845/2845	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:11:56%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fdaily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embedf3b8	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:41:58	27749/27749	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:11:53%20GMT	http://localhost/radars/wp-json/wp/v2/posts/6179	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/6179.json	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:42:10	123541/123541	---M--	200	added ('OK')	image/png	etag:%221e295-5d617a760ef28%22	http://localhost/radars/wp-content/uploads/2020/07/41-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/41-300x200.png	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:42:11	977/977	---M--	200	added ('OK')	application/rss+xml	etag:%2234a45ef46e3a0937746e0511b31b043f%22	http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/feed/	C:/My%20Web%20Sites/reach/localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/feed/index.html	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:11	8247/8247	---M--	200	added ('OK')	text/css	etag:%222037-5d61799df4586%22	http://localhost/radars/wp-content/uploads/elementor/css/post-6156.css?ver=1641864066	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-61567d53.css	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:17	27765/27765	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:12:11%20GMT	http://localhost/radars/wp-json/wp/v2/posts/6156	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/6156.json	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:18	2769/2769	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:12:17%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fhalf-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed792a.json	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:19	131427/131427	---M--	200	added ('OK')	image/png	etag:%2220163-5d617a786ede9%22	http://localhost/radars/wp-content/uploads/2020/07/43-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/43-300x200.png	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:12:18%20GMT	http://localhost/radars/?p=6156	C:/My%20Web%20Sites/reach/localhost/radars/index0658.html	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:20	2906/2906	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:12:19%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fhalf-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed0a00	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:42:32	77233/77233	---M--	200	added ('OK')	image/png	etag:%2212db1-5d617aa214841%22	http://localhost/radars/wp-content/uploads/2020/06/1-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/1-300x200.png	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:42:33	8240/8240	---M--	200	added ('OK')	text/css	etag:%222030-5d61799dedc1e%22	http://localhost/radars/wp-content/uploads/elementor/css/post-4911.css?ver=1641708028	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-4911d62e.css	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:42:39	27647/27647	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:12:33%20GMT	http://localhost/radars/wp-json/wp/v2/posts/4911	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/4911.json	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:42:40	2714/2714	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:12:39%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fthe-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embededea.json	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:42:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:12:40%20GMT	http://localhost/radars/?p=4911	C:/My%20Web%20Sites/reach/localhost/radars/index53d0.html	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:42:42	2839/2839	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:12:41%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fthe-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed9f61	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:43:05	428904/428904	---M--	200	added ('OK')	image/png	etag:%2268b68-5d61799dd91a1%22	http://localhost/radars/wp-content/uploads/2020/07/41.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/41.png	(from http://localhost/radars/daily-chinese-horoscope-saturday-march-what-your-zodiac-sign-has-store-you-today/)
14:43:05	754013/754013	---M--	200	added ('OK')	image/png	etag:%22b815d-5d617aa1104c6%22	http://localhost/radars/wp-content/uploads/2020/06/63-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/63-1200x780.png	(from http://localhost/radars/category/technology/)
14:43:07	598/598	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:13:06%20GMT	http://localhost/radars/wp-json/wp/v2/categories/98	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/categories/98.json	(from http://localhost/radars/category/health/)
14:43:08	47681/47681	---MC-	200	added ('OK')	text/html	date:Tue,%2001%20Feb%202022%2009:13:05%20GMT	http://localhost/radars/tag/travel/	C:/My%20Web%20Sites/reach/localhost/radars/tag/travel/index.html	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:43:24	254033/254033	---M--	200	added ('OK')	image/png	etag:%223e051-5d61799db9b8c%22	http://localhost/radars/wp-content/uploads/2020/06/1.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/1.png	(from http://localhost/radars/the-destinations-around-the-world-open-to-travelers-vaccinated-against-covid-19/)
14:43:34	144917/144917	---MC-	200	added ('OK')	application/rss+xml	etag:%22175c2b5c0f41b4169913a3b2ddcacd1e%22	http://localhost/radars/category/health/feed/	C:/My%20Web%20Sites/reach/localhost/radars/category/health/feed/index.html	(from http://localhost/radars/category/health/)
14:43:35	470293/470293	---M--	200	added ('OK')	image/png	etag:%2272d15-5d61799dd996f%22	http://localhost/radars/wp-content/uploads/2020/07/43.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/43.png	(from http://localhost/radars/half-a-million-tons-of-recycling-dumped-or-incinerated-every-year-shock-stats-show/)
14:43:36	926/926	---M--	200	added ('OK')	application/rss+xml	etag:%22f7e602258b067cf9ea04ce3bce3ce172%22	http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/feed/	C:/My%20Web%20Sites/reach/localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/feed/index.html	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:36	8253/8253	---M--	200	added ('OK')	text/css	etag:%22203d-5d61799df0af6%22	http://localhost/radars/wp-content/uploads/elementor/css/post-5229.css?ver=1641708969	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-52295836.css	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:42	27657/27657	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:13:36%20GMT	http://localhost/radars/wp-json/wp/v2/posts/5229	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/5229.json	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:43	2666/2666	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:13:42%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwhy-its-easier-to-succeed-with-cricket-match-than-you-might-think%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embedff87.json	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:13:43%20GMT	http://localhost/radars/?p=5229	C:/My%20Web%20Sites/reach/localhost/radars/indexe615.html	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:45	2794/2794	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:13:44%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwhy-its-easier-to-succeed-with-cricket-match-than-you-might-think%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed08c6	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:49	97800/97800	---M--	200	added ('OK')	image/png	etag:%2217e08-5d617a7b71b75%22	http://localhost/radars/wp-content/uploads/2020/06/52-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/52-300x200.png	(from http://localhost/radars/why-its-easier-to-succeed-with-cricket-match-than-you-might-think/)
14:43:50	897/897	---M--	200	added ('OK')	application/rss+xml	etag:%2203da09b0c6ac32d05e9137042a59fbc4%22	http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/feed/	C:/My%20Web%20Sites/reach/localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/feed/index.html	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:43:50	8256/8256	---M--	200	added ('OK')	text/css	etag:%222040-5d61799dee3ed%22	http://localhost/radars/wp-content/uploads/elementor/css/post-4958.css?ver=1641709009	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-4958ba18.css	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:43:56	27578/27578	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:13:50%20GMT	http://localhost/radars/wp-json/wp/v2/posts/4958	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/4958.json	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:43:57	2575/2575	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:13:56%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fseven-struggles-only-people-love-football-industry-will-understand%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed21bb.json	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:43:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:13:58%20GMT	http://localhost/radars/?p=4958	C:/My%20Web%20Sites/reach/localhost/radars/index2d4a.html	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:43:59	2700/2700	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:13:58%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fseven-struggles-only-people-love-football-industry-will-understand%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed51c6	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:43:59	94007/94007	---M--	200	added ('OK')	image/png	etag:%2216f37-5d617a7f04cd1%22	http://localhost/radars/wp-content/uploads/2020/06/55-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/55-300x200.png	(from http://localhost/radars/seven-struggles-only-people-love-football-industry-will-understand/)
14:44:01	931/931	---M--	200	added ('OK')	application/rss+xml	etag:%22a430c309168e97b2a4d54479cf9a7fef%22	http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/feed/	C:/My%20Web%20Sites/reach/localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/feed/index.html	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:01	8252/8252	---M--	200	added ('OK')	text/css	etag:%22203c-5d61799dee006%22	http://localhost/radars/wp-content/uploads/elementor/css/post-4919.css?ver=1641708969	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-49195836.css	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:07	27610/27610	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:01%20GMT	http://localhost/radars/wp-json/wp/v2/posts/4919	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/4919.json	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:08	2665/2665	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:07%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fformer-england-captain-karen-smithies-sues-for-alleged-discrimination%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed30aa.json	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:14:08%20GMT	http://localhost/radars/?p=4919	C:/My%20Web%20Sites/reach/localhost/radars/indexd2cd.html	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:10	2790/2790	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:14:09%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fformer-england-captain-karen-smithies-sues-for-alleged-discrimination%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embedcab5	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:16	107815/107815	---M--	200	added ('OK')	image/png	etag:%221a527-5d617a84301ce%22	http://localhost/radars/wp-content/uploads/2020/06/57-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/57-300x200.png	(from http://localhost/radars/former-england-captain-karen-smithies-sues-for-alleged-discrimination/)
14:44:17	944/944	---M--	200	added ('OK')	application/rss+xml	etag:%227863b180257b7c61df6ab94150ce99e9%22	http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/feed/	C:/My%20Web%20Sites/reach/localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/feed/index.html	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:17	8246/8246	---M--	200	added ('OK')	text/css	etag:%222036-5d61799dee006%22	http://localhost/radars/wp-content/uploads/elementor/css/post-4941.css?ver=1641722312	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-49414228.css	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:23	27619/27619	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:17%20GMT	http://localhost/radars/wp-json/wp/v2/posts/4941	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/4941.json	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:24	2688/2688	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:23%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwith-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed3a27.json	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:14:24%20GMT	http://localhost/radars/?p=4941	C:/My%20Web%20Sites/reach/localhost/radars/indexfdd5.html	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:26	2813/2813	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:14:25%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwith-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed5c3f	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:31	544007/544007	---M--	200	added ('OK')	image/png	etag:%2284d07-5d617a70e7812%22	http://localhost/radars/wp-content/uploads/2020/07/32-1200x780.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/07/32-1200x780.png	(from http://localhost/radars/category/health/)
14:44:32	140685/140685	---M--	200	added ('OK')	image/png	etag:%222258d-5d617ab12cdf1%22	http://localhost/radars/wp-content/uploads/2020/06/61-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/61-300x200.png	(from http://localhost/radars/with-series-on-the-line-deciding-england-set-up-to-be-fitting-tour-finale/)
14:44:32	8240/8240	---M--	200	added ('OK')	text/css	etag:%222030-5d61799deebbb%22	http://localhost/radars/wp-content/uploads/elementor/css/post-4976.css?ver=1641722334	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-49761eea.css	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:32	958/958	---M--	200	added ('OK')	application/rss+xml	etag:%225bb20d953c64a00d4c3229c43d5adfd6%22	http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/feed/	C:/My%20Web%20Sites/reach/localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/feed/index.html	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:34	2710/2710	---M--	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:33%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwinston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside%2F	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed6411.json	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Feb%202022%2009:14:34%20GMT	http://localhost/radars/?p=4976	C:/My%20Web%20Sites/reach/localhost/radars/index146d.html	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:36	2835/2835	---M--	200	added ('OK')	text/xml	date:Tue,%2001%20Feb%202022%2009:14:35%20GMT	http://localhost/radars/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fradars%2Fwinston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside%2F&format=xml	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/oembed/1.0/embed54d1	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:37	27623/27623	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:32%20GMT	http://localhost/radars/wp-json/wp/v2/posts/4976	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/4976.json	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:38	82101/82101	---M--	200	added ('OK')	image/png	etag:%22140b5-5d617a3e444e2%22	http://localhost/radars/wp-content/uploads/2020/06/67-300x200.png	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/2020/06/67-300x200.png	(from http://localhost/radars/winston-churchill-and-the-union-jack-should-make-us-feel-warm-and-gooey-inside/)
14:44:39	1000/1000	---M--	200	added ('OK')	application/rss+xml	etag:%22f5794775afe676b2821ef7ff9ff31309%22	http://localhost/radars/miley-cyrus-seen-here-with-co-star-emily-osmand-in-an-episode-of-hannah-montana-in-june/feed/	C:/My%20Web%20Sites/reach/localhost/radars/miley-cyrus-seen-here-with-co-star-emily-osmand-in-an-episode-of-hannah-montana-in-june/feed/index.html	(from http://localhost/radars/miley-cyrus-seen-here-with-co-star-emily-osmand-in-an-episode-of-hannah-montana-in-june/)
14:44:39	8255/8255	---M--	200	added ('OK')	text/css	etag:%22203f-5d61799def38a%22	http://localhost/radars/wp-content/uploads/elementor/css/post-5193.css?ver=1641722333	C:/My%20Web%20Sites/reach/localhost/radars/wp-content/uploads/elementor/css/post-51939256.css	(from http://localhost/radars/miley-cyrus-seen-here-with-co-star-emily-osmand-in-an-episode-of-hannah-montana-in-june/)
14:44:45	27748/27748	---MC-	200	added ('OK')	application/json	date:Tue,%2001%20Feb%202022%2009:14:39%20GMT	http://localhost/radars/wp-json/wp/v2/posts/5193	C:/My%20Web%20Sites/reach/localhost/radars/wp-json/wp/v2/posts/5193.json	(from http://localhost/radars/miley-cyrus-seen-here-with-co-star-emily-osmand-in-an-episode-of-hannah-montana-in-june/)
